,word,char0,char1,char2,char3,char4,score
60148,clipt,c,l,i,p,t,0.3392996108949413
90836,doffs,d,o,f,f,s,0.3392996108949413
58584,cysts,c,y,s,t,s,0.33929961089494126
160574,jatni,j,a,t,n,i,0.3389105058365757
239655,pleat,p,l,e,a,t,0.3389105058365757
258246,queen,q,u,e,e,n,0.3389105058365757
196476,nadir,n,a,d,i,r,0.33891050583657567
176642,macao,m,a,c,a,o,0.33891050583657567
5615,after,a,f,t,e,r,0.33891050583657567
222684,pacht,p,a,c,h,t,0.33891050583657567
26216,badly,b,a,d,l,y,0.33891050583657567
124920,gilia,g,i,l,i,a,0.33891050583657567
250586,primp,p,r,i,m,p,0.33891050583657567
264203,redip,r,e,d,i,p,0.33891050583657567
109716,fangy,f,a,n,g,y,0.33891050583657567
166015,kooka,k,o,o,k,a,0.33891050583657567
50275,caxon,c,a,x,o,n,0.33891050583657567
29741,bebop,b,e,b,o,p,0.33891050583657567
17727,appet,a,p,p,e,t,0.3389105058365756
196427,nabob,n,a,b,o,b,0.3389105058365756
126578,gloms,g,l,o,m,s,0.3389105058365756
80961,denay,d,e,n,a,y,0.3389105058365756
176075,lumen,l,u,m,e,n,0.3389105058365756
325382,toman,t,o,m,a,n,0.3389105058365756
288275,shily,s,h,i,l,y,0.3389105058365756
111481,ferry,f,e,r,r,y,0.3389105058365756
295052,smoot,s,m,o,o,t,0.3389105058365756
361317,vomit,v,o,m,i,t,0.3389105058365756
72899,crick,c,r,i,c,k,0.3389105058365755
364441,whart,w,h,a,r,t,0.3389105058365755
324481,tiraz,t,i,r,a,z,0.33852140077821
273090,rinka,r,i,n,k,a,0.33852140077821
260231,ralph,r,a,l,p,h,0.33852140077820997
302220,stack,s,t,a,c,k,0.33852140077820997
243028,pongo,p,o,n,g,o,0.3385214007782099
362151,wakif,w,a,k,i,f,0.3385214007782099
29211,bauge,b,a,u,g,e,0.3385214007782099
70498,cough,c,o,u,g,h,0.3385214007782099
314361,swelt,s,w,e,l,t,0.3385214007782099
25059,awols,a,w,o,l,s,0.3385214007782099
278198,sappy,s,a,p,p,y,0.3385214007782099
306614,strub,s,t,r,u,b,0.3385214007782099
294846,smews,s,m,e,w,s,0.3385214007782099
212007,older,o,l,d,e,r,0.3385214007782099
162858,kalan,k,a,l,a,n,0.3385214007782099
237683,pyrex,p,y,r,e,x,0.3385214007782099
324589,tisar,t,i,s,a,r,0.3385214007782099
175442,louie,l,o,u,i,e,0.3385214007782099
119582,frugs,f,r,u,g,s,0.3385214007782099
7269,alain,a,l,a,i,n,0.3385214007782099
164394,kibei,k,i,b,e,i,0.3385214007782099
290408,silky,s,i,l,k,y,0.33852140077820986
319093,tenue,t,e,n,u,e,0.33852140077820986
270249,retag,r,e,t,a,g,0.33852140077820986
80700,demob,d,e,m,o,b,0.3385214007782098
283243,segue,s,e,g,u,e,0.3385214007782098
364392,whand,w,h,a,n,d,0.3385214007782098
32910,bevil,b,e,v,i,l,0.3385214007782098
183683,merci,m,e,r,c,i,0.3385214007782098
269349,resid,r,e,s,i,d,0.3385214007782098
119443,froth,f,r,o,t,h,0.3385214007782098
222074,owned,o,w,n,e,d,0.3385214007782098
30969,belay,b,e,l,a,y,0.33852140077820975
113053,finny,f,i,n,n,y,0.3381322957198442
167231,ladle,l,a,d,l,e,0.3381322957198442
16704,apeek,a,p,e,e,k,0.3381322957198442
369573,zizel,z,i,z,e,l,0.3381322957198442
164980,kinot,k,i,n,o,t,0.3381322957198442
19307,arear,a,r,e,a,r,0.3381322957198442
166073,korai,k,o,r,a,i,0.33813229571984416
92852,dream,d,r,e,a,m,0.33813229571984416
294321,sloke,s,l,o,k,e,0.33813229571984416
299913,spink,s,p,i,n,k,0.33813229571984416
115216,flows,f,l,o,w,s,0.3381322957198441
54039,chews,c,h,e,w,s,0.3381322957198441
315652,talky,t,a,l,k,y,0.3381322957198441
43507,busks,b,u,s,k,s,0.3381322957198441
174902,longe,l,o,n,g,e,0.3381322957198441
33775,bigot,b,i,g,o,t,0.3381322957198441
197767,necks,n,e,c,k,s,0.3381322957198441
57727,cynic,c,y,n,i,c,0.3381322957198441
165803,kobus,k,o,b,u,s,0.3381322957198441
209504,nulls,n,u,l,l,s,0.3381322957198441
324308,tipit,t,i,p,i,t,0.3381322957198441
208593,norse,n,o,r,s,e,0.3381322957198441
146722,yearn,y,e,a,r,n,0.33813229571984404
119401,froom,f,r,o,o,m,0.33813229571984404
59888,clich,c,l,i,c,h,0.33813229571984404
115109,flota,f,l,o,t,a,0.33813229571984404
361197,volte,v,o,l,t,e,0.338132295719844
60485,clote,c,l,o,t,e,0.338132295719844
77779,debit,d,e,b,i,t,0.338132295719844
32841,betty,b,e,t,t,y,0.338132295719844
325243,toldo,t,o,l,d,o,0.338132295719844
279826,scase,s,c,a,s,e,0.33774319066147845
35304,biune,b,i,u,n,e,0.3377431906614784
161816,josip,j,o,s,i,p,0.3377431906614784
239132,plash,p,l,a,s,h,0.3377431906614784
227217,pashm,p,a,s,h,m,0.3377431906614784
167217,ladin,l,a,d,i,n,0.3377431906614784
317329,taxin,t,a,x,i,n,0.3377431906614784
267139,remap,r,e,m,a,p,0.3377431906614784
44333,cadge,c,a,d,g,e,0.3377431906614784
310203,sugar,s,u,g,a,r,0.3377431906614784
58891,citua,c,i,t,u,a,0.3377431906614784
142180,hodad,h,o,d,a,d,0.3377431906614784
262857,recip,r,e,c,i,p,0.3377431906614784
260244,raman,r,a,m,a,n,0.3377431906614784
360807,vixen,v,i,x,e,n,0.3377431906614784
133668,hardy,h,a,r,d,y,0.33774319066147834
53519,chefs,c,h,e,f,s,0.33774319066147834
194844,muist,m,u,i,s,t,0.33774319066147834
345551,unlet,u,n,l,e,t,0.33774319066147834
93571,drums,d,r,u,m,s,0.33774319066147834
331108,tronk,t,r,o,n,k,0.33774319066147834
318498,temne,t,e,m,n,e,0.33774319066147834
52308,chamm,c,h,a,m,m,0.3377431906614783
27071,balmy,b,a,l,m,y,0.3377431906614783
6639,ahind,a,h,i,n,d,0.3377431906614783
333167,twait,t,w,a,i,t,0.3377431906614783
262164,reave,r,e,a,v,e,0.3377431906614783
332202,tuism,t,u,i,s,m,0.3377431906614783
229565,pendn,p,e,n,d,n,0.3377431906614783
232617,petto,p,e,t,t,o,0.3377431906614783
232578,petti,p,e,t,t,i,0.3377431906614783
92493,draft,d,r,a,f,t,0.33774319066147823
223146,payni,p,a,y,n,i,0.3373540856031127
305622,strae,s,t,r,a,e,0.3373540856031127
261212,rauli,r,a,u,l,i,0.3373540856031127
138304,hicks,h,i,c,k,s,0.3373540856031127
165979,konak,k,o,n,a,k,0.3373540856031127
51950,chaga,c,h,a,g,a,0.33735408560311264
301383,sprod,s,p,r,o,d,0.33735408560311264
16739,apers,a,p,e,r,s,0.33735408560311264
224115,palmo,p,a,l,m,o,0.3373540856031126
183462,mensk,m,e,n,s,k,0.3373540856031126
58385,cyrus,c,y,r,u,s,0.3373540856031126
167702,lamin,l,a,m,i,n,0.3373540856031126
114642,fling,f,l,i,n,g,0.3373540856031126
136594,henny,h,e,n,n,y,0.3373540856031126
275711,rupee,r,u,p,e,e,0.3373540856031126
360902,vocat,v,o,c,a,t,0.3373540856031126
260924,rasse,r,a,s,s,e,0.3373540856031126
193483,mormo,m,o,r,m,o,0.3373540856031126
233224,phasm,p,h,a,s,m,0.33735408560311253
55702,chora,c,h,o,r,a,0.33735408560311253
319166,tepid,t,e,p,i,d,0.33735408560311253
81644,depit,d,e,p,i,t,0.33735408560311253
253357,prote,p,r,o,t,e,0.33735408560311253
121174,galax,g,a,l,a,x,0.33735408560311253
250348,prich,p,r,i,c,h,0.33735408560311253
53878,chert,c,h,e,r,t,0.33735408560311253
30682,begod,b,e,g,o,d,0.33735408560311253
293346,skirr,s,k,i,r,r,0.33735408560311253
201852,nonce,n,o,n,c,e,0.3373540856031125
50288,ccitt,c,c,i,t,t,0.3373540856031125
364839,whims,w,h,i,m,s,0.3373540856031125
91932,dotty,d,o,t,t,y,0.3373540856031125
77717,debat,d,e,b,a,t,0.3373540856031125
212101,oleos,o,l,e,o,s,0.33696498054474694
19303,areal,a,r,e,a,l,0.33696498054474694
304258,stich,s,t,i,c,h,0.3369649805447469
167362,lahar,l,a,h,a,r,0.3369649805447469
262585,recap,r,e,c,a,p,0.3369649805447469
292513,sissu,s,i,s,s,u,0.3369649805447469
111360,ferly,f,e,r,l,y,0.3369649805447469
167427,layne,l,a,y,n,e,0.3369649805447469
240068,plica,p,l,i,c,a,0.3369649805447469
120971,gagor,g,a,g,o,r,0.3369649805447469
228742,pedal,p,e,d,a,l,0.3369649805447469
365479,wicks,w,i,c,k,s,0.3369649805447469
19630,arian,a,r,i,a,n,0.3369649805447469
19352,areng,a,r,e,n,g,0.3369649805447469
359595,views,v,i,e,w,s,0.3369649805447469
287247,shaku,s,h,a,k,u,0.3369649805447469
369695,zonda,z,o,n,d,a,0.3369649805447469
28776,bassy,b,a,s,s,y,0.33696498054474683
36248,blink,b,l,i,n,k,0.33696498054474683
113994,flare,f,l,a,r,e,0.33696498054474683
74772,culot,c,u,l,o,t,0.33696498054474683
364151,wenny,w,e,n,n,y,0.33696498054474683
241167,poesy,p,o,e,s,y,0.33696498054474683
315517,takin,t,a,k,i,n,0.33696498054474683
128649,grain,g,r,a,i,n,0.33696498054474683
367815,wramp,w,r,a,m,p,0.3369649805447468
161034,jesus,j,e,s,u,s,0.3369649805447468
260935,rasty,r,a,s,t,y,0.3369649805447468
59945,clima,c,l,i,m,a,0.3369649805447468
157546,yogic,y,o,g,i,c,0.3369649805447468
193792,mosan,m,o,s,a,n,0.3369649805447468
84632,dyaus,d,y,a,u,s,0.3369649805447468
368060,writh,w,r,i,t,h,0.3369649805447467
9579,altus,a,l,t,u,s,0.3365758754863811
188049,minum,m,i,n,u,m,0.3365758754863811
256374,pulps,p,u,l,p,s,0.3365758754863811
8356,alisp,a,l,i,s,p,0.3365758754863811
332374,tunal,t,u,n,a,l,0.3365758754863811
194431,mowra,m,o,w,r,a,0.3365758754863811
163719,kelia,k,e,l,i,a,0.3365758754863811
9795,amant,a,m,a,n,t,0.3365758754863811
90063,dital,d,i,t,a,l,0.3365758754863811
160115,jagra,j,a,g,r,a,0.3365758754863811
322710,thrip,t,h,r,i,p,0.3365758754863811
172919,linin,l,i,n,i,n,0.3365758754863811
131049,guyed,g,u,y,e,d,0.3365758754863811
124922,gilim,g,i,l,i,m,0.3365758754863811
227373,passo,p,a,s,s,o,0.3365758754863811
134061,hasan,h,a,s,a,n,0.3365758754863811
232232,pesah,p,e,s,a,h,0.3365758754863811
287690,shean,s,h,e,a,n,0.3365758754863811
142022,hoagy,h,o,a,g,y,0.33657587548638107
93119,drink,d,r,i,n,k,0.33657587548638107
267528,renay,r,e,n,a,y,0.33657587548638107
50379,cedre,c,e,d,r,e,0.33657587548638107
116459,fordy,f,o,r,d,y,0.33657587548638107
133165,handy,h,a,n,d,y,0.33657587548638107
320317,tetum,t,e,t,u,m,0.336575875486381
33881,bilch,b,i,l,c,h,0.336575875486381
327537,trame,t,r,a,m,e,0.336575875486381
36245,blini,b,l,i,n,i,0.336575875486381
211839,oylet,o,y,l,e,t,0.336575875486381
169747,leave,l,e,a,v,e,0.336575875486381
32236,berun,b,e,r,u,n,0.336575875486381
165587,knits,k,n,i,t,s,0.336575875486381
367845,wrapt,w,r,a,p,t,0.336575875486381
38162,boomy,b,o,o,m,y,0.33657587548638096
295336,snary,s,n,a,r,y,0.33657587548638096
329315,trice,t,r,i,c,e,0.33657587548638096
38286,booze,b,o,o,z,e,0.33657587548638096
163252,karou,k,a,r,o,u,0.3361867704280155
281163,scoop,s,c,o,o,p,0.3361867704280155
105210,etnas,e,t,n,a,s,0.3361867704280154
237222,pinon,p,i,n,o,n,0.33618677042801537
195570,munia,m,u,n,i,a,0.33618677042801537
243441,porky,p,o,r,k,y,0.33618677042801537
360111,viral,v,i,r,a,l,0.33618677042801537
250470,prima,p,r,i,m,a,0.33618677042801537
264157,redia,r,e,d,i,a,0.33618677042801537
169428,lazar,l,a,z,a,r,0.33618677042801537
75672,cusps,c,u,s,p,s,0.3361867704280153
60661,clubs,c,l,u,b,s,0.3361867704280153
194126,mouch,m,o,u,c,h,0.3361867704280153
191525,molly,m,o,l,l,y,0.3361867704280153
289389,shurf,s,h,u,r,f,0.3361867704280153
78984,deeny,d,e,e,n,y,0.3361867704280153
33134,biabo,b,i,a,b,o,0.3361867704280153
367884,wreat,w,r,e,a,t,0.3361867704280153
34073,bilsh,b,i,l,s,h,0.3361867704280153
300871,spoom,s,p,o,o,m,0.33618677042801526
167079,lacto,l,a,c,t,o,0.33618677042801526
362380,wandy,w,a,n,d,y,0.33618677042801526
182801,melch,m,e,l,c,h,0.33618677042801526
293328,skirl,s,k,i,r,l,0.33618677042801526
222075,owner,o,w,n,e,r,0.33618677042801526
187511,milor,m,i,l,o,r,0.3357976653696496
20257,arrie,a,r,r,i,e,0.3357976653696496
292866,skeat,s,k,e,a,t,0.3357976653696496
161791,jorum,j,o,r,u,m,0.3357976653696496
172636,limps,l,i,m,p,s,0.3357976653696496
322521,thrap,t,h,r,a,p,0.3357976653696496
18486,arawa,a,r,a,w,a,0.3357976653696496
316413,tappa,t,a,p,p,a,0.3357976653696496
305298,stool,s,t,o,o,l,0.3357976653696496
232655,pewit,p,e,w,i,t,0.3357976653696496
56783,chwas,c,h,w,a,s,0.3357976653696496
294826,smelt,s,m,e,l,t,0.3357976653696496
75301,curie,c,u,r,i,e,0.3357976653696496
169024,latke,l,a,t,k,e,0.3357976653696496
179731,maple,m,a,p,l,e,0.3357976653696496
182273,meece,m,e,e,c,e,0.33579766536964956
170234,leigh,l,e,i,g,h,0.33579766536964956
122124,gardy,g,a,r,d,y,0.33579766536964956
301265,sprig,s,p,r,i,g,0.33579766536964956
32776,beton,b,e,t,o,n,0.3357976653696495
53185,chaum,c,h,a,u,m,0.3357976653696495
74283,crust,c,r,u,s,t,0.3357976653696495
92426,draba,d,r,a,b,a,0.3357976653696495
287627,shave,s,h,a,v,e,0.3357976653696495
130774,guard,g,u,a,r,d,0.3357976653696495
64473,compd,c,o,m,p,d,0.3357976653696495
295670,snood,s,n,o,o,d,0.3357976653696495
326011,topsl,t,o,p,s,l,0.3357976653696495
25584,babul,b,a,b,u,l,0.3357976653696495
184163,mesne,m,e,s,n,e,0.3357976653696495
168777,lasty,l,a,s,t,y,0.33579766536964945
37523,boldu,b,o,l,d,u,0.33579766536964945
292703,siwan,s,i,w,a,n,0.3354085603112839
363739,weeda,w,e,e,d,a,0.33540856031128385
175681,loxia,l,o,x,i,a,0.33540856031128385
128769,gramp,g,r,a,m,p,0.33540856031128385
258545,quids,q,u,i,d,s,0.33540856031128385
363301,wauch,w,a,u,c,h,0.33540856031128385
8307,aline,a,l,i,n,e,0.33540856031128385
30767,behap,b,e,h,a,p,0.33540856031128385
271971,rhina,r,h,i,n,a,0.33540856031128385
320604,thank,t,h,a,n,k,0.33540856031128385
165490,kneed,k,n,e,e,d,0.33540856031128385
55365,chola,c,h,o,l,a,0.33540856031128385
357607,vealy,v,e,a,l,y,0.3354085603112838
26385,bahan,b,a,h,a,n,0.3354085603112838
123585,genio,g,e,n,i,o,0.3354085603112838
123635,genny,g,e,n,n,y,0.3354085603112838
366499,wisps,w,i,s,p,s,0.3354085603112838
181478,mavin,m,a,v,i,n,0.3354085603112838
71748,cozie,c,o,z,i,e,0.3354085603112838
274683,rotse,r,o,t,s,e,0.3354085603112838
362253,wally,w,a,l,l,y,0.3354085603112838
167286,lagan,l,a,g,a,n,0.3354085603112838
182299,meese,m,e,e,s,e,0.3354085603112838
123583,genii,g,e,n,i,i,0.3354085603112838
129704,greit,g,r,e,i,t,0.3354085603112838
110718,feaze,f,e,a,z,e,0.3354085603112838
59115,clake,c,l,a,k,e,0.3354085603112838
132586,halfa,h,a,l,f,a,0.33540856031128374
127408,goety,g,o,e,t,y,0.33540856031128374
317871,teffs,t,e,f,f,s,0.33540856031128374
174159,lobar,l,o,b,a,r,0.33540856031128374
130068,grith,g,r,i,t,h,0.3354085603112837
82319,derry,d,e,r,r,y,0.3354085603112837
72284,crave,c,r,a,v,e,0.3354085603112837
294931,smite,s,m,i,t,e,0.3354085603112837
98580,emits,e,m,i,t,s,0.3354085603112837
73747,crose,c,r,o,s,e,0.3354085603112837
60383,clomb,c,l,o,m,b,0.3354085603112837
185376,metre,m,e,t,r,e,0.3354085603112837
306754,stubs,s,t,u,b,s,0.33501945525291815
43303,bursa,b,u,r,s,a,0.3350194552529181
359809,vinal,v,i,n,a,l,0.3350194552529181
53258,cheap,c,h,e,a,p,0.3350194552529181
108880,fable,f,a,b,l,e,0.3350194552529181
180654,masha,m,a,s,h,a,0.3350194552529181
292622,sithe,s,i,t,h,e,0.3350194552529181
118715,freir,f,r,e,i,r,0.3350194552529181
225235,papio,p,a,p,i,o,0.3350194552529181
5259,aevia,a,e,v,i,a,0.3350194552529181
245226,praya,p,r,a,y,a,0.3350194552529181
295183,snack,s,n,a,c,k,0.33501945525291804
93517,drugs,d,r,u,g,s,0.33501945525291804
169914,leech,l,e,e,c,h,0.33501945525291804
301159,sprag,s,p,r,a,g,0.33501945525291804
163862,kente,k,e,n,t,e,0.335019455252918
200782,noily,n,o,i,l,y,0.335019455252918
299181,sperm,s,p,e,r,m,0.335019455252918
365587,wierd,w,i,e,r,d,0.335019455252918
72711,crept,c,r,e,p,t,0.335019455252918
31414,bemol,b,e,m,o,l,0.335019455252918
36511,bloom,b,l,o,o,m,0.335019455252918
147238,iliac,i,l,i,a,c,0.335019455252918
197234,natch,n,a,t,c,h,0.335019455252918
331382,trout,t,r,o,u,t,0.33501945525291793
160112,jagla,j,a,g,l,a,0.33463035019455245
160636,jawab,j,a,w,a,b,0.3346303501945524
356476,vagal,v,a,g,a,l,0.33463035019455234
265613,regia,r,e,g,i,a,0.33463035019455234
113807,flain,f,l,a,i,n,0.33463035019455234
122330,gasan,g,a,s,a,n,0.33463035019455234
183776,mergh,m,e,r,g,h,0.33463035019455234
314654,swoop,s,w,o,o,p,0.33463035019455234
62424,coyan,c,o,y,a,n,0.33463035019455234
2459,acids,a,c,i,d,s,0.33463035019455234
123764,genua,g,e,n,u,a,0.33463035019455234
272995,rinch,r,i,n,c,h,0.33463035019455234
260896,rason,r,a,s,o,n,0.33463035019455234
300835,spoof,s,p,o,o,f,0.3346303501945523
4813,aegir,a,e,g,i,r,0.3346303501945523
115968,folly,f,o,l,l,y,0.3346303501945523
171163,leung,l,e,u,n,g,0.3346303501945523
129442,great,g,r,e,a,t,0.3346303501945523
163602,keest,k,e,e,s,t,0.3346303501945523
143587,hooly,h,o,o,l,y,0.3346303501945523
328638,trawl,t,r,a,w,l,0.33463035019455223
37351,bogum,b,o,g,u,m,0.33463035019455223
232269,peste,p,e,s,t,e,0.33463035019455223
95799,edits,e,d,i,t,s,0.3346303501945522
364794,whigs,w,h,i,g,s,0.3346303501945522
86367,dioti,d,i,o,t,i,0.3346303501945522
294608,slunk,s,l,u,n,k,0.33424124513618664
282237,scums,s,c,u,m,s,0.33424124513618664
302463,stake,s,t,a,k,e,0.33424124513618664
74665,cuish,c,u,i,s,h,0.3342412451361866
19736,arish,a,r,i,s,h,0.3342412451361866
359992,viola,v,i,o,l,a,0.3342412451361866
308944,subra,s,u,b,r,a,0.3342412451361866
225312,papua,p,a,p,u,a,0.3342412451361866
131050,guyer,g,u,y,e,r,0.3342412451361866
177764,mayda,m,a,y,d,a,0.3342412451361866
197973,neeld,n,e,e,l,d,0.3342412451361866
115698,fodda,f,o,d,d,a,0.3342412451361866
238629,plaga,p,l,a,g,a,0.3342412451361866
276042,sabby,s,a,b,b,y,0.3342412451361865
33943,bilio,b,i,l,i,o,0.3342412451361865
293185,skill,s,k,i,l,l,0.3342412451361865
322750,throb,t,h,r,o,b,0.3342412451361865
28618,basyl,b,a,s,y,l,0.3342412451361865
358094,venie,v,e,n,i,e,0.3342412451361865
36851,blunt,b,l,u,n,t,0.3342412451361865
109568,falun,f,a,l,u,n,0.3342412451361865
187682,mince,m,i,n,c,e,0.3342412451361865
90444,divus,d,i,v,u,s,0.33424124513618647
369014,zeism,z,e,i,s,m,0.33424124513618647
111127,felup,f,e,l,u,p,0.33424124513618647
86743,dipus,d,i,p,u,s,0.33424124513618647
176872,macro,m,a,c,r,o,0.33424124513618647
296396,soggy,s,o,g,g,y,0.33424124513618647
174157,lobal,l,o,b,a,l,0.33424124513618647
367319,wooly,w,o,o,l,y,0.33424124513618647
216544,outen,o,u,t,e,n,0.33424124513618647
158719,islet,i,s,l,e,t,0.3342412451361864
327161,tracy,t,r,a,c,y,0.3342412451361864
320653,thatn,t,h,a,t,n,0.3342412451361864
300062,spire,s,p,i,r,e,0.3342412451361864
259999,rayah,r,a,y,a,h,0.33385214007782094
10201,ameen,a,m,e,e,n,0.3338521400778208
127260,gobia,g,o,b,i,a,0.3338521400778208
306689,strut,s,t,r,u,t,0.3338521400778208
162133,juger,j,u,g,e,r,0.3338521400778208
167516,laksa,l,a,k,s,a,0.3338521400778208
74727,culla,c,u,l,l,a,0.3338521400778208
146971,yeuks,y,e,u,k,s,0.3338521400778208
332145,tufas,t,u,f,a,s,0.3338521400778208
355434,urdee,u,r,d,e,e,0.3338521400778208
302276,staff,s,t,a,f,f,0.3338521400778208
105837,eurus,e,u,r,u,s,0.3338521400778208
16115,antis,a,n,t,i,s,0.33385214007782077
371,abets,a,b,e,t,s,0.33385214007782077
162674,kabob,k,a,b,o,b,0.33385214007782077
52859,chark,c,h,a,r,k,0.33385214007782077
121352,gally,g,a,l,l,y,0.33385214007782077
93597,drunt,d,r,u,n,t,0.3338521400778207
42831,bundt,b,u,n,d,t,0.3338521400778207
194257,mourn,m,o,u,r,n,0.3338521400778207
298847,spect,s,p,e,c,t,0.3338521400778207
325281,tolyl,t,o,l,y,l,0.3338521400778207
80901,demot,d,e,m,o,t,0.3338521400778207
366571,wyted,w,y,t,e,d,0.3338521400778207
328535,trasy,t,r,a,s,y,0.33385214007782066
118429,frary,f,r,a,r,y,0.33385214007782066
259607,radio,r,a,d,i,o,0.3334630350194551
259606,radii,r,a,d,i,i,0.3334630350194551
145719,yaray,y,a,r,a,y,0.3334630350194551
33495,bidar,b,i,d,a,r,0.33346303501945507
139077,hield,h,i,e,l,d,0.33346303501945507
85094,didna,d,i,d,n,a,0.33346303501945507
159821,jabia,j,a,b,i,a,0.33346303501945507
313109,supra,s,u,p,r,a,0.33346303501945507
172674,linch,l,i,n,c,h,0.33346303501945507
169607,leaky,l,e,a,k,y,0.333463035019455
285612,sepoy,s,e,p,o,y,0.333463035019455
74923,cumic,c,u,m,i,c,0.333463035019455
121073,gaize,g,a,i,z,e,0.333463035019455
357924,venae,v,e,n,a,e,0.333463035019455
174050,llano,l,l,a,n,o,0.333463035019455
43564,butat,b,u,t,a,t,0.333463035019455
276133,sabzi,s,a,b,z,i,0.333463035019455
244841,pouce,p,o,u,c,e,0.333463035019455
270466,retie,r,e,t,i,e,0.333463035019455
362850,warve,w,a,r,v,e,0.333463035019455
357650,vedic,v,e,d,i,c,0.333463035019455
127611,goloe,g,o,l,o,e,0.333463035019455
191918,mongo,m,o,n,g,o,0.333463035019455
216071,ounds,o,u,n,d,s,0.333463035019455
333018,tusks,t,u,s,k,s,0.333463035019455
12710,anger,a,n,g,e,r,0.33346303501945496
25560,baboo,b,a,b,o,o,0.33346303501945496
188032,minty,m,i,n,t,y,0.33346303501945496
93298,drone,d,r,o,n,e,0.33346303501945496
51837,chace,c,h,a,c,e,0.3334630350194549
222058,owlet,o,w,l,e,t,0.3334630350194549
32365,besin,b,e,s,i,n,0.3334630350194549
320311,tetty,t,e,t,t,y,0.3334630350194549
164530,kiyas,k,i,y,a,s,0.3330739299610894
279945,scelp,s,c,e,l,p,0.3330739299610894
14050,antas,a,n,t,a,s,0.3330739299610893
117256,forgo,f,o,r,g,o,0.3330739299610893
71621,cowle,c,o,w,l,e,0.3330739299610893
288020,shema,s,h,e,m,a,0.3330739299610893
6774,ailie,a,i,l,i,e,0.3330739299610893
260566,rangy,r,a,n,g,y,0.3330739299610893
360804,vivos,v,i,v,o,s,0.3330739299610893
6633,ahems,a,h,e,m,s,0.3330739299610893
365569,wield,w,i,e,l,d,0.3330739299610893
313441,surge,s,u,r,g,e,0.3330739299610893
216127,outas,o,u,t,a,s,0.3330739299610893
85953,dimna,d,i,m,n,a,0.3330739299610893
299065,speir,s,p,e,i,r,0.3330739299610893
163505,kecks,k,e,c,k,s,0.3330739299610893
279906,scaur,s,c,a,u,r,0.3330739299610893
168517,largy,l,a,r,g,y,0.33307392996108925
68703,copse,c,o,p,s,e,0.33307392996108925
53012,chase,c,h,a,s,e,0.33307392996108925
183028,meloe,m,e,l,o,e,0.33307392996108925
288774,shoon,s,h,o,o,n,0.3330739299610892
298194,spade,s,p,a,d,e,0.3330739299610892
92832,dread,d,r,e,a,d,0.3330739299610892
189192,mysel,m,y,s,e,l,0.3330739299610892
129856,grill,g,r,i,l,l,0.3330739299610892
319133,tepal,t,e,p,a,l,0.3330739299610892
55320,choir,c,h,o,i,r,0.3330739299610892
185325,metin,m,e,t,i,n,0.3330739299610892
243192,poove,p,o,o,v,e,0.3330739299610892
41117,broch,b,r,o,c,h,0.3330739299610891
314671,sword,s,w,o,r,d,0.3330739299610891
303556,stell,s,t,e,l,l,0.33268482490272366
222561,pacay,p,a,c,a,y,0.3326848249027236
167203,ladik,l,a,d,i,k,0.3326848249027236
293846,sleck,s,l,e,c,k,0.3326848249027236
281068,scold,s,c,o,l,d,0.33268482490272355
76192,dagga,d,a,g,g,a,0.33268482490272355
315117,tacso,t,a,c,s,o,0.33268482490272355
166406,kugel,k,u,g,e,l,0.33268482490272355
68586,coppa,c,o,p,p,a,0.33268482490272355
356416,vacoa,v,a,c,o,a,0.33268482490272355
128699,grama,g,r,a,m,a,0.33268482490272355
291874,synod,s,y,n,o,d,0.33268482490272355
75031,cunni,c,u,n,n,i,0.33268482490272355
137337,herse,h,e,r,s,e,0.3326848249027235
292494,sissy,s,i,s,s,y,0.3326848249027235
58911,civil,c,i,v,i,l,0.3326848249027235
115777,fogie,f,o,g,i,e,0.3326848249027235
173143,lipic,l,i,p,i,c,0.3326848249027235
45831,campe,c,a,m,p,e,0.3326848249027235
196261,mutic,m,u,t,i,c,0.3326848249027235
287227,shaky,s,h,a,k,y,0.3326848249027235
256491,pumex,p,u,m,e,x,0.33268482490272344
